Trip_ID,Route_ID,Route_Name,Route_Description,Origin,Destination,Representative_Stop,Latitude,Longitude,Date,Hour,Minute,Weekday,Is_Weekend,Month,Season,Peak_Hour,Weather,Temperature_C,Rainfall_mm,Humidity_pct,Traffic_Level,Traffic_Index,Distance_km_Proxy,Scheduled_Arrival,Actual_Arrival_Simulated,Delay_Minutes,Delay_Severity,Passenger_Count_Simulated,Passenger_Disruption_Score,Transport_Data_Source,Transport_Data_Status,Weather_Data_Status,Traffic_Data_Status,Delay_Data_Status,Passenger_Data_Status,Representative_Coordinate_Note
CHN100048,17168,76,N.G.O.Colony TO Medavakkam Rd.Jn,N.G.O.Colony,Medavakkam Rd.Jn,Thottikalai,13.14623,79.98129,2026-04-19,8,45,Sunday,1,4,Summer,0,Clear,30.2,0.0,61.7,Low,5.0,13.65,08:45,2026-04-19 08:46,1.1,On Time,28,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100049,17087,78,Velachery TO Thiruvanmiyur,Velachery,Thiruvanmiyur,Bethal Nagar,12.92434,80.25123,2026-03-22,7,55,Sunday,1,3,Summer,0,Cloudy,31.1,0.0,72.5,Low,30.5,22.48,07:55,2026-03-22 07:55,0.4,On Time,38,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100050,23656,P570S CT3,M.G.R.Koyambedu Bus Terminus TO Poonamallee Depot EV,M.G.R.Koyambedu Bus Terminus,Poonamallee Depot EV,Ngo Colony,12.99817,80.20727,2025-08-24,10,10,Sunday,1,8,Southwest_Monsoon,0,Rainy,30.6,2.96,84.4,High,65.0,25.94,10:10,2025-08-24 10:24,14.9,Moderate,43,21.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100051,12884,89TCt,Kundrathur Depot TO Somangalam,Kundrathur Depot,Somangalam,Periyamedu,13.08393,80.27044,2026-01-22,22,35,Thursday,0,1,Winter,0,Clear,27.5,0.0,80.7,Moderate,36.7,12.88,22:35,2026-01-22 22:44,9.0,Moderate,32,16.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100052,22168,77 CT1,Avadi B.T TO Ambattur I.E,Avadi B.T,Ambattur I.E,Sri Ramchandra Mahal,12.99137,80.09513,2025-07-30,20,15,Wednesday,0,7,Southwest_Monsoon,1,Clear,29.5,0.0,71.9,High,88.8,17.09,20:15,2025-07-30 20:31,16.6,Severe,83,83.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100053,12324,583A,Thiruvallur TO Sriperumbudur,Thiruvallur,Sriperumbudur,Sai Baba Kovil,12.69843,80.22101,2025-05-19,17,30,Monday,0,5,Summer,1,Clear,32.9,0.0,66.9,High,61.0,17.8,17:30,2025-05-19 17:39,9.7,Moderate,59,29.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100054,11430,47C,Ambattur I.E TO Ambattur O.T,Ambattur I.E,Ambattur O.T,Meenakshi College,13.0541,80.22792,2026-01-03,8,15,Saturday,1,1,Winter,0,Cloudy,28.3,0.0,74.5,Moderate,42.9,24.7,08:15,2026-01-03 08:23,8.5,Moderate,39,19.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100055,16285,170Tx,M.G.R.Koyambedu TO Kaviarasu Kannadasan Nagar,M.G.R.Koyambedu,Kaviarasu Kannadasan Nagar,Muthulamman Kovil,12.93605,80.14327,2025-09-12,16,15,Friday,0,9,Southwest_Monsoon,0,Clear,27.8,0.0,57.5,Moderate,34.6,22.85,16:15,2025-09-12 16:19,4.7,On Time,34,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100056,21220,S82,Alandur Metro TO Kumaran Kundram,Alandur Metro,Kumaran Kundram,Moovar Nagar,12.98282,80.14621,2025-05-03,19,30,Saturday,1,5,Summer,0,Clear,30.8,0.0,72.3,Moderate,46.7,26.59,19:30,2025-05-03 19:36,6.9,Moderate,25,12.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100057,17098,78,K.K.Nagar TO M.G.R.Koyambedu,K.K.Nagar,M.G.R.Koyambedu,Annaikattucherry,13.1048,80.05832,2025-12-27,11,25,Saturday,1,12,Northeast_Monsoon,0,Rainy,25.1,3.52,77.1,Moderate,44.1,13.15,11:25,2025-12-27 11:36,11.3,Moderate,33,16.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100058,16248,T23C,Egmore TO Thiruvanmiyur,Egmore,Thiruvanmiyur,Metha Nagar,13.06787,80.22676,2025-06-25,9,45,Wednesday,0,6,Southwest_Monsoon,1,Cloudy,32.8,0.0,60.8,High,93.8,15.14,09:45,2025-06-25 10:00,15.8,Severe,53,53.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100059,12367,592,Redhills TO Uthukottai,Redhills,Uthukottai,Chinna Kuppam Or Ashok Leyland Back Gate,13.20665,80.32155,2025-11-17,20,30,Monday,0,11,Northeast_Monsoon,1,Rainy,24.1,11.76,82.6,High,83.5,17.0,20:30,2025-11-17 20:46,16.4,Severe,48,48.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100060,13154,M19B,Adyar B.T TO Thyagaraya Nagar,Adyar B.T,Thyagaraya Nagar,Nesapakkam,13.03725,80.19212,2025-07-17,7,35,Thursday,0,7,Southwest_Monsoon,1,Heavy Rain,33.6,6.68,80.2,Very High,100.0,12.64,07:35,2025-07-17 08:00,25.9,Severe,64,64.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100061,16248,T23C,Egmore TO Thiruvanmiyur,Egmore,Thiruvanmiyur,Semathaman Kovil Street,13.05738,80.17346,2026-04-29,21,40,Wednesday,0,4,Summer,0,Clear,27.9,0.0,60.9,Low,35.3,15.14,21:40,2026-04-29 21:40,0.0,On Time,21,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100062,13109,D70X,Guindy Tvk Estate TO Ambattur I.E,Guindy Tvk Estate,Ambattur I.E,Koyambedu Market,13.06696,80.19137,2026-04-10,13,0,Friday,0,4,Summer,0,Clear,31.9,0.0,74.8,Low,28.5,25.04,13:00,2026-04-10 13:04,4.5,On Time,31,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100063,18327,101,Annanagar East TO M.G.R.Koyambedu,Annanagar East,M.G.R.Koyambedu,Iyyappan Kovil Madipakkam,12.96536,80.19182,2025-09-16,17,25,Tuesday,0,9,Southwest_Monsoon,1,Clear,29.4,0.0,73.9,Moderate,56.3,26.94,17:25,2025-09-16 17:39,14.5,Moderate,42,21.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100064,10999,120A,Avadi B.T TO Arakkambakkam,Avadi B.T,Arakkambakkam,Ambattur Police Station,13.09513,80.16364,2026-01-23,11,30,Friday,0,1,Winter,0,Clear,26.9,0.0,67.3,Moderate,36.2,11.57,11:30,2026-01-23 11:32,2.4,On Time,28,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100065,19550,96,Cement Road TO  Adyar Gandhi,Cement Road,Adyar Gandhi,Mrc Nagar,13.02108,80.27014,2025-04-08,17,35,Tuesday,0,4,Summer,1,Clear,29.1,0.0,61.1,High,61.6,18.79,17:35,2025-04-08 17:45,10.4,Moderate,66,33.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100066,23841,26 CT15,Central Depot TO  Royapuram terminus,Central Depot,Royapuram terminus,Agrakaram,13.1182,80.19837,2026-06-29,21,0,Monday,0,6,Southwest_Monsoon,0,Clear,34.8,0.0,63.2,Low,15.4,15.92,21:00,2026-06-29 21:00,0.0,On Time,25,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100067,22186,7K R,Island ground TO Padikuppam,Island ground,Padikuppam,State Bank Of India,13.08086,80.16427,2025-04-28,13,10,Monday,0,4,Summer,0,Clear,34.8,0.0,64.0,Moderate,53.4,12.51,13:10,2025-04-28 13:20,10.0,Moderate,47,23.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100068,13362,S50,Poonamallee B.T TO Avadi B.T,Poonamallee B.T,Avadi B.T,Bharathi Nagar,13.3913,80.23006,2026-04-19,8,50,Sunday,1,4,Summer,0,Clear,30.2,0.0,59.9,Moderate,45.6,25.71,08:50,2026-04-19 08:57,7.6,Moderate,28,14.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100069,10520,188K,Katrambakkam TO Thyagaraya Nagar,Katrambakkam,Thyagaraya Nagar,Kalaivani Nagar 1st Street,12.82472,80.05543,2026-04-07,6,45,Tuesday,0,4,Summer,0,Clear,29.6,0.0,80.7,Low,33.9,12.55,06:45,2026-04-07 06:45,0.0,On Time,53,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100070,12536,65CCt,Ambattur I.E TO Pakkam Village,Ambattur I.E,Pakkam Village,M.G.R.Central,13.08189,80.27762,2025-04-08,21,25,Tuesday,0,4,Summer,0,Clear,31.8,0.0,58.6,Low,6.3,15.19,21:25,2025-04-08 21:25,0.0,On Time,10,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100071,16502,S69,Airport Metro TO Kundrathur B.T,Airport Metro,Kundrathur B.T,Vattambakkam Govt School,12.85473,79.97192,2025-01-05,22,0,Sunday,1,1,Winter,0,Rainy,27.3,1.24,87.2,High,57.7,28.01,22:00,2025-01-05 22:13,13.6,Moderate,56,28.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100072,23036,A51 CT5,Royapuram terminus  TO  Central Depot,Royapuram terminus,Central Depot,Chinna Valarpuram,13.01823,79.97852,2026-02-07,16,15,Saturday,1,2,Winter,0,Clear,29.0,0.0,73.0,Low,34.9,16.94,16:15,2026-02-07 16:22,7.4,Moderate,37,18.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100073,20109,S43 R,Pudur TO Icf,Pudur,Icf,Thangamani School,13.12153,80.07062,2026-04-20,5,40,Monday,0,4,Summer,0,Cloudy,28.9,0.0,70.7,Moderate,40.2,24.12,05:40,2026-04-20 05:49,9.5,Moderate,34,17.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100074,21937,9MEt,N.G.O.Colony TO Royapuram,N.G.O.Colony,Royapuram,Gummidipoondi Terminal,13.40804,80.12722,2026-01-27,20,40,Tuesday,0,1,Winter,1,Clear,28.3,0.0,65.5,Very High,90.7,25.25,20:40,2026-01-27 21:05,25.2,Severe,55,55.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100075,22949,70LCt,Guindy Tvk Estate TO Korattur,Guindy Tvk Estate,Korattur,Dr Supermarket Mogapair West,13.08179,80.16712,2025-01-31,13,50,Friday,0,1,Winter,0,Cloudy,26.0,0.0,67.4,Low,15.6,13.59,13:50,2025-01-31 13:55,5.5,Moderate,26,13.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100076,16654,118,Mahendra City TO Tambaram West,Mahendra City,Tambaram West,Walajabad Railway Station,12.79762,79.81933,2025-12-19,9,35,Friday,0,12,Northeast_Monsoon,1,Heavy Rain,26.7,22.37,82.8,Very High,100.0,17.49,09:35,2025-12-19 10:02,27.0,Severe,70,70.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100077,20106,23C CT4,Egmore Railway Station TO  Besant Nagar Terminus,Egmore Railway Station,Besant Nagar Terminus,Meeanambakkam International Airport,12.98689,80.17564,2025-08-02,11,45,Saturday,1,8,Southwest_Monsoon,0,Clear,30.1,0.0,51.9,Low,7.8,19.06,11:45,2025-08-02 11:45,0.2,On Time,36,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100078,15850,29C,Adyar B.S TO Perambur,Adyar B.S,Perambur,Sembedu,13.23636,79.98081,2026-05-15,21,15,Friday,0,5,Summer,0,Clear,29.8,0.0,60.8,Low,25.1,25.98,21:15,2026-05-15 21:25,10.0,Moderate,51,25.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN100079,20276,70C CT13,M.G.R.Koyambedu TO Tambaram West,M.G.R.Koyambedu,Tambaram West,Cit Nagar 3rd Main Road,13.02665,80.23305,2026-03-13,18,10,Friday,0,3,Summer,1,Clear,28.3,0.0,65.5,High,68.3,18.68,18:10,2026-03-13 18:24,14.4,Moderate,72,36.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
